trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Fireflies,Owl City,535054,indietronica,0.512,0.662,3.0,-6.797,1.0,0.0439,0.0275,0.0,0.118,0.472,180.114,audio_features,3DamFFqW32WihKkTVlwTYQ,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,228347.0,4.0
Firestone,Kygo,1882370,edm,0.704,0.634,11.0,-7.374,0.0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,audio_features,1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,271640.0,4.0
First Christmas (That I Loved You) (From The Netflix Film Let It Snow),Shameik Moore,364316,,0.673,0.467,8.0,-7.624,1.0,0.0267,0.171,1.37e-06,0.104,0.462,92.011,audio_features,0P3sSG4qAHjXneOnltU4FB,spotify:track:0P3sSG4qAHjXneOnltU4FB,https://api.spotify.com/v1/tracks/0P3sSG4qAHjXneOnltU4FB,https://api.spotify.com/v1/audio-analysis/0P3sSG4qAHjXneOnltU4FB,182159.0,4.0
First Class,Jack Harlow,1259883,deep underground hip hop,0.902,0.582,5.0,-5.902,0.0,0.109,0.111,3.18e-06,0.111,0.332,107.005,audio_features,0wHFktze2PHC5jDt3B17DC,spotify:track:0wHFktze2PHC5jDt3B17DC,https://api.spotify.com/v1/tracks/0wHFktze2PHC5jDt3B17DC,https://api.spotify.com/v1/audio-analysis/0wHFktze2PHC5jDt3B17DC,173948.0,4.0
First Date,Adib Sin,65669,,0.504,0.529,0.0,-8.027,1.0,0.0679,0.698,2.94e-06,0.105,0.368,180.14,audio_features,2zMsClh8Mdkpg7VxmJrjPb,spotify:track:2zMsClh8Mdkpg7VxmJrjPb,https://api.spotify.com/v1/tracks/2zMsClh8Mdkpg7VxmJrjPb,https://api.spotify.com/v1/audio-analysis/2zMsClh8Mdkpg7VxmJrjPb,146667.0,4.0
First Echo,Masakatsu Takagi,13861,anime score,0.34,0.00829,7.0,-30.769,1.0,0.0386,0.994,0.726,0.362,0.532,98.406,audio_features,4nL2Hh3mO0kxks6cENw3bS,spotify:track:4nL2Hh3mO0kxks6cENw3bS,https://api.spotify.com/v1/tracks/4nL2Hh3mO0kxks6cENw3bS,https://api.spotify.com/v1/audio-analysis/4nL2Hh3mO0kxks6cENw3bS,90120.0,4.0
First Grade,Lauv,0,pop,0.423,0.196,5.0,-11.576,1.0,0.0391,0.897,0.0,0.103,0.27,117.953,audio_features,04Nt8Fr8krHE5SxKBWLDdK,spotify:track:04Nt8Fr8krHE5SxKBWLDdK,https://api.spotify.com/v1/tracks/04Nt8Fr8krHE5SxKBWLDdK,https://api.spotify.com/v1/audio-analysis/04Nt8Fr8krHE5SxKBWLDdK,218676.0,4.0
First Place,bülow,471421,alt z,0.666,0.642,3.0,-6.385,1.0,0.0445,0.293,0.0,0.0873,0.427,165.076,audio_features,5Td5Y4mFerZdmgs2mmGw9A,spotify:track:5Td5Y4mFerZdmgs2mmGw9A,https://api.spotify.com/v1/tracks/5Td5Y4mFerZdmgs2mmGw9A,https://api.spotify.com/v1/audio-analysis/5Td5Y4mFerZdmgs2mmGw9A,153545.0,4.0
First Step,Hans Zimmer,2588817,german soundtrack,0.163,0.084,9.0,-19.007,0.0,0.0329,0.433,0.95,0.102,0.0345,71.028,audio_features,1gLLVtr9kIjmyoRzENZ11w,spotify:track:1gLLVtr9kIjmyoRzENZ11w,https://api.spotify.com/v1/tracks/1gLLVtr9kIjmyoRzENZ11w,https://api.spotify.com/v1/audio-analysis/1gLLVtr9kIjmyoRzENZ11w,107767.0,4.0
First of the Year (Equinox),Skrillex,259975,brostep,0.429,0.948,5.0,-3.657,0.0,0.227,0.00711,0.0148,0.0812,0.55,115.785,audio_features,5i7fZq3chLyCHo3VeB6goD,spotify:track:5i7fZq3chLyCHo3VeB6goD,https://api.spotify.com/v1/tracks/5i7fZq3chLyCHo3VeB6goD,https://api.spotify.com/v1/audio-analysis/5i7fZq3chLyCHo3VeB6goD,261517.0,3.0
First view of tokyo,RADWIMPS,1142859,j-pop,0.238,0.389,2.0,-9.536,1.0,0.04,0.877,0.888,0.154,0.0736,78.548,audio_features,5hIWiDRrmApdkw8P7Kuzjz,spotify:track:5hIWiDRrmApdkw8P7Kuzjz,https://api.spotify.com/v1/tracks/5hIWiDRrmApdkw8P7Kuzjz,https://api.spotify.com/v1/audio-analysis/5hIWiDRrmApdkw8P7Kuzjz,79800.0,4.0
Fish in the Sea,Michiel Schrey,88241,shanty,0.841,0.508,6.0,-6.366,0.0,0.0592,0.908,0.0,0.399,0.935,101.854,audio_features,4gofFADVe6CBXoNQHuxwiF,spotify:track:4gofFADVe6CBXoNQHuxwiF,https://api.spotify.com/v1/tracks/4gofFADVe6CBXoNQHuxwiF,https://api.spotify.com/v1/audio-analysis/4gofFADVe6CBXoNQHuxwiF,89253.0,3.0
Fixed,New Hope Club,2429351,boy band,0.759,0.643,1.0,-5.248,0.0,0.069,0.101,0.0,0.0556,0.702,82.498,audio_features,5qxnYeyJjSqkZFOlUwITJL,spotify:track:5qxnYeyJjSqkZFOlUwITJL,https://api.spotify.com/v1/tracks/5qxnYeyJjSqkZFOlUwITJL,https://api.spotify.com/v1/audio-analysis/5qxnYeyJjSqkZFOlUwITJL,223587.0,4.0
Fixed Heart,Gerardo Millán,280040,lo-fi study,0.731,0.0459,9.0,-17.265,0.0,0.0662,0.977,0.967,0.0972,0.199,120.034,audio_features,5Dut8TUWZ0aL2t5303ilG1,spotify:track:5Dut8TUWZ0aL2t5303ilG1,https://api.spotify.com/v1/tracks/5Dut8TUWZ0aL2t5303ilG1,https://api.spotify.com/v1/audio-analysis/5Dut8TUWZ0aL2t5303ilG1,140021.0,4.0
Flaws,Yoste,1419549,chill pop,0.73,0.445,10.0,-9.007,1.0,0.0382,0.128,0.00347,0.264,0.291,121.937,audio_features,5FaPFWInAb2SstYU2VSRRX,spotify:track:5FaPFWInAb2SstYU2VSRRX,https://api.spotify.com/v1/tracks/5FaPFWInAb2SstYU2VSRRX,https://api.spotify.com/v1/audio-analysis/5FaPFWInAb2SstYU2VSRRX,177542.0,4.0
Flight Risk,Tommy Lefroy,59026,indie pop,0.348,0.165,6.0,-6.816,1.0,0.0439,0.418,0.0,0.162,0.109,47.971,audio_features,0kAsY8KaG5sM6uwAEt3qyg,spotify:track:0kAsY8KaG5sM6uwAEt3qyg,https://api.spotify.com/v1/tracks/0kAsY8KaG5sM6uwAEt3qyg,https://api.spotify.com/v1/audio-analysis/0kAsY8KaG5sM6uwAEt3qyg,59027.0,4.0
"Flightless Bird, American Mouth",Iron & Wine,1624716,acoustic pop,0.369,0.403,3.0,-7.996,1.0,0.0259,0.827,0.0541,0.106,0.177,154.899,audio_features,1fEGtTZjrjJW8eUeewnNJR,spotify:track:1fEGtTZjrjJW8eUeewnNJR,https://api.spotify.com/v1/tracks/1fEGtTZjrjJW8eUeewnNJR,https://api.spotify.com/v1/audio-analysis/1fEGtTZjrjJW8eUeewnNJR,241917.0,3.0
Flite,The Cinematic Orchestra,5240,downtempo,0.541,0.779,11.0,-11.082,0.0,0.0363,0.165,0.921,0.108,0.321,137.033,audio_features,1g7bl2LDCom7jtX2EmHRSF,spotify:track:1g7bl2LDCom7jtX2EmHRSF,https://api.spotify.com/v1/tracks/1g7bl2LDCom7jtX2EmHRSF,https://api.spotify.com/v1/audio-analysis/1g7bl2LDCom7jtX2EmHRSF,395707.0,1.0
Floating Between,Obie Hans,161038,lo-fi jazzhop,0.643,0.284,1.0,-15.849,0.0,0.0548,0.63,0.91,0.182,0.428,83.008,audio_features,6nqOGykFeVWsM3Okw3V73C,spotify:track:6nqOGykFeVWsM3Okw3V73C,https://api.spotify.com/v1/tracks/6nqOGykFeVWsM3Okw3V73C,https://api.spotify.com/v1/audio-analysis/6nqOGykFeVWsM3Okw3V73C,161039.0,4.0
Floating Castle,Bcalm,166000,focus beats,0.669,0.201,7.0,-17.455,0.0,0.0934,0.456,0.926,0.169,0.312,144.019,audio_features,5HuByoAexruGGIGAH3eoDy,spotify:track:5HuByoAexruGGIGAH3eoDy,https://api.spotify.com/v1/tracks/5HuByoAexruGGIGAH3eoDy,https://api.spotify.com/v1/audio-analysis/5HuByoAexruGGIGAH3eoDy,166000.0,4.0
Floating Dead Leaves,Kato,65371,anime lo-fi,0.785,0.0058,9.0,-27.749,0.0,0.107,0.982,0.964,0.111,0.509,66.492,audio_features,6qw2LarNbrnBYdXWIPYeTr,spotify:track:6qw2LarNbrnBYdXWIPYeTr,https://api.spotify.com/v1/tracks/6qw2LarNbrnBYdXWIPYeTr,https://api.spotify.com/v1/audio-analysis/6qw2LarNbrnBYdXWIPYeTr,65450.0,4.0
Floating Dead Leaves Piano,Kato,67276,anime lo-fi,0.697,0.0113,9.0,-26.328,0.0,0.0746,0.991,0.964,0.101,0.374,66.537,audio_features,5o7tiCitNpBuYYAXlZQj0n,spotify:track:5o7tiCitNpBuYYAXlZQj0n,https://api.spotify.com/v1/tracks/5o7tiCitNpBuYYAXlZQj0n,https://api.spotify.com/v1/audio-analysis/5o7tiCitNpBuYYAXlZQj0n,67411.0,4.0
Flowers,The Neighbourhood,197477,modern alternative rock,0.559,0.6,0.0,-7.002,1.0,0.0248,0.0179,0.0163,0.204,0.299,100.029,audio_features,0f7T8FO4ZM9XHpmncSUWND,spotify:track:0f7T8FO4ZM9XHpmncSUWND,https://api.spotify.com/v1/tracks/0f7T8FO4ZM9XHpmncSUWND,https://api.spotify.com/v1/audio-analysis/0f7T8FO4ZM9XHpmncSUWND,197693.0,4.0
Flowers,The Red Pears,127627,indie garage rock,0.371,0.582,9.0,-7.372,1.0,0.0272,0.0835,0.00547,0.0794,0.488,145.562,audio_features,2v4trjSm7PdPn2IWWuuqJF,spotify:track:2v4trjSm7PdPn2IWWuuqJF,https://api.spotify.com/v1/tracks/2v4trjSm7PdPn2IWWuuqJF,https://api.spotify.com/v1/audio-analysis/2v4trjSm7PdPn2IWWuuqJF,128839.0,4.0
Fly Away,Tones And I,452197,australian pop,0.806,0.513,4.0,-6.208,1.0,0.0685,0.217,0.0,0.217,0.503,124.988,audio_features,2zBDKzqa6sdxeI0fC6OWIC,spotify:track:2zBDKzqa6sdxeI0fC6OWIC,https://api.spotify.com/v1/tracks/2zBDKzqa6sdxeI0fC6OWIC,https://api.spotify.com/v1/audio-analysis/2zBDKzqa6sdxeI0fC6OWIC,178157.0,4.0
Fly Away - Extended Mix,Digital Planet,88501,,0.475,0.966,7.0,-4.249,1.0,0.111,0.00493,6.29e-05,0.0976,0.391,149.952,audio_features,4fQowVD0ViWEHqj9Oip0Rr,spotify:track:4fQowVD0ViWEHqj9Oip0Rr,https://api.spotify.com/v1/tracks/4fQowVD0ViWEHqj9Oip0Rr,https://api.spotify.com/v1/audio-analysis/4fQowVD0ViWEHqj9Oip0Rr,301100.0,4.0
Fly Down,Stephen,3517513,la pop,0.692,0.412,0.0,-6.72,0.0,0.38,0.764,8.84e-06,0.116,0.06,87.025,audio_features,7aBWUHQtmHKQJU7CM0HFW1,spotify:track:7aBWUHQtmHKQJU7CM0HFW1,https://api.spotify.com/v1/tracks/7aBWUHQtmHKQJU7CM0HFW1,https://api.spotify.com/v1/audio-analysis/7aBWUHQtmHKQJU7CM0HFW1,197045.0,4.0
Fly Me To The Moon,Frank Sinatra,148813,adult standards,0.668,0.26,7.0,-14.256,1.0,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,5b7OgznPJJr1vHNYGyvxau,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000.0,4.0
Fly Me To The Moon (In Other Words),Frank Sinatra,1620610,adult standards,0.668,0.26,7.0,-14.256,1.0,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,5b7OgznPJJr1vHNYGyvxau,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000.0,4.0
Fly Me To The Moon - 2008 Remastered,Frank Sinatra,3319285,adult standards,0.591,0.298,4.0,-12.269,0.0,0.06,0.549,2.22e-06,0.0797,0.372,119.954,audio_features,7FXj7Qg3YorUxdrzvrcY25,spotify:track:7FXj7Qg3YorUxdrzvrcY25,https://api.spotify.com/v1/tracks/7FXj7Qg3YorUxdrzvrcY25,https://api.spotify.com/v1/audio-analysis/7FXj7Qg3YorUxdrzvrcY25,147520.0,4.0
Fly Me to the Moon,Joytastic Sarah,571607,,0.721,0.2,6.0,-16.09,0.0,0.041,0.921,0.0159,0.0983,0.157,144.027,audio_features,4RxyIfOAN8HsjBBoKKt0A4,spotify:track:4RxyIfOAN8HsjBBoKKt0A4,https://api.spotify.com/v1/tracks/4RxyIfOAN8HsjBBoKKt0A4,https://api.spotify.com/v1/audio-analysis/4RxyIfOAN8HsjBBoKKt0A4,190877.0,4.0
Fly Out West,Yot Club,523864,bedroom pop,0.499,0.666,2.0,-15.61,1.0,0.0446,0.417,0.461,0.0715,0.405,173.325,audio_features,0ASIqnVJvN1GmH1xEBdf2a,spotify:track:0ASIqnVJvN1GmH1xEBdf2a,https://api.spotify.com/v1/tracks/0ASIqnVJvN1GmH1xEBdf2a,https://api.spotify.com/v1/audio-analysis/0ASIqnVJvN1GmH1xEBdf2a,174212.0,4.0
Flying Away,Enluv,151538,lo-fi study,0.577,0.309,2.0,-15.045,1.0,0.0498,0.718,0.824,0.0747,0.47,77.824,audio_features,1hdxh2kuBMpPfuBpzgzTbV,spotify:track:1hdxh2kuBMpPfuBpzgzTbV,https://api.spotify.com/v1/tracks/1hdxh2kuBMpPfuBpzgzTbV,https://api.spotify.com/v1/audio-analysis/1hdxh2kuBMpPfuBpzgzTbV,151538.0,4.0
Flying Drone,Hans Zimmer,1131270,german soundtrack,0.424,0.178,9.0,-23.049,0.0,0.0403,0.964,0.791,0.0835,0.314,96.117,audio_features,1xdoNSWRU59XRgtOgoQ1KH,spotify:track:1xdoNSWRU59XRgtOgoQ1KH,https://api.spotify.com/v1/tracks/1xdoNSWRU59XRgtOgoQ1KH,https://api.spotify.com/v1/audio-analysis/1xdoNSWRU59XRgtOgoQ1KH,113193.0,4.0
Fog Remnants,luvwn,343882,,0.619,0.097,8.0,-17.641,0.0,0.0446,0.933,0.96,0.107,0.116,133.902,audio_features,4RUqGk4baeHBTXGADwHOvY,spotify:track:4RUqGk4baeHBTXGADwHOvY,https://api.spotify.com/v1/tracks/4RUqGk4baeHBTXGADwHOvY,https://api.spotify.com/v1/audio-analysis/4RUqGk4baeHBTXGADwHOvY,171942.0,4.0
Follow,Crystal Fighters,8706,,0.534,0.767,2.0,-5.806,1.0,0.088,0.451,0.0838,0.11,0.605,151.99,audio_features,0ux2EioEe5Fw07rXYRUSTz,spotify:track:0ux2EioEe5Fw07rXYRUSTz,https://api.spotify.com/v1/tracks/0ux2EioEe5Fw07rXYRUSTz,https://api.spotify.com/v1/audio-analysis/0ux2EioEe5Fw07rXYRUSTz,194507.0,4.0
Follow Me,Levianth,818975,,0.572,0.881,2.0,-0.765,0.0,0.139,0.202,0.687,0.0684,0.184,160.318,audio_features,0X1g7iETRYW2ON1mv74mFK,spotify:track:0X1g7iETRYW2ON1mv74mFK,https://api.spotify.com/v1/tracks/0X1g7iETRYW2ON1mv74mFK,https://api.spotify.com/v1/audio-analysis/0X1g7iETRYW2ON1mv74mFK,124062.0,4.0
Follow Through,Devin Kennedy,7360674,indie r&b,0.585,0.51,7.0,-8.056,1.0,0.0705,0.818,5.81e-06,0.28,0.622,78.324,audio_features,0ywYfM7AOcyvOql97K6O5p,spotify:track:0ywYfM7AOcyvOql97K6O5p,https://api.spotify.com/v1/tracks/0ywYfM7AOcyvOql97K6O5p,https://api.spotify.com/v1/audio-analysis/0ywYfM7AOcyvOql97K6O5p,140446.0,4.0
Follow You,Imagine Dragons,704245,modern rock,0.542,0.732,9.0,-5.956,1.0,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,audio_features,7FdUvDkaE24o3FPIWTvzv2,spotify:track:7FdUvDkaE24o3FPIWTvzv2,https://api.spotify.com/v1/tracks/7FdUvDkaE24o3FPIWTvzv2,https://api.spotify.com/v1/audio-analysis/7FdUvDkaE24o3FPIWTvzv2,175644.0,4.0
Follow the Signal,Curtis Schweitzer,135560,indie game soundtrack,0.112,0.0644,7.0,-27.554,1.0,0.0374,0.899,0.974,0.0907,0.0331,158.312,audio_features,24vJOrZWFL6wCr6AyqFeHc,spotify:track:24vJOrZWFL6wCr6AyqFeHc,https://api.spotify.com/v1/tracks/24vJOrZWFL6wCr6AyqFeHc,https://api.spotify.com/v1/audio-analysis/24vJOrZWFL6wCr6AyqFeHc,135560.0,4.0
Followers,AREA21,105027,,0.557,0.798,11.0,-4.162,1.0,0.0362,0.163,3.59e-05,0.295,0.347,144.969,audio_features,5sPoju3oZHg9Wq5KXxBH3a,spotify:track:5sPoju3oZHg9Wq5KXxBH3a,https://api.spotify.com/v1/tracks/5sPoju3oZHg9Wq5KXxBH3a,https://api.spotify.com/v1/audio-analysis/5sPoju3oZHg9Wq5KXxBH3a,177207.0,4.0
Fond,nodisco.,1071411,hopebeat,0.606,0.672,4.0,-6.616,1.0,0.0269,0.0361,0.00243,0.0919,0.667,100.008,audio_features,60hFArLNQ0hba2I5cv0qYn,spotify:track:60hFArLNQ0hba2I5cv0qYn,https://api.spotify.com/v1/tracks/60hFArLNQ0hba2I5cv0qYn,https://api.spotify.com/v1/audio-analysis/60hFArLNQ0hba2I5cv0qYn,189733.0,4.0
Foolish Of Me (feat. Jonathan Mendelsohn),Seven Lions,23076,brostep,0.379,0.689,11.0,-5.455,0.0,0.0745,0.146,0.0,0.326,0.347,179.99,audio_features,06jPOtcs4L8QpgJxixFiBT,spotify:track:06jPOtcs4L8QpgJxixFiBT,https://api.spotify.com/v1/tracks/06jPOtcs4L8QpgJxixFiBT,https://api.spotify.com/v1/audio-analysis/06jPOtcs4L8QpgJxixFiBT,186667.0,4.0
Footprints - Mokita Remix,Morgan Page,153964,edm,0.421,0.461,4.0,-12.708,1.0,0.0636,0.317,0.0,0.189,0.162,139.931,audio_features,4ierRI0gl4kEfK6lMKk3HM,spotify:track:4ierRI0gl4kEfK6lMKk3HM,https://api.spotify.com/v1/tracks/4ierRI0gl4kEfK6lMKk3HM,https://api.spotify.com/v1/audio-analysis/4ierRI0gl4kEfK6lMKk3HM,153979.0,4.0
"For Aisha (Featured in ""The Sky Is Pink"")",MEMBA,168253,,,,,,,,,,,,,,,,,,,
For Anna,Austin Blue,147609,,0.355,0.0135,7.0,-17.687,1.0,0.05,0.884,7.36e-05,0.121,0.239,136.631,audio_features,6taN2xoRza7pXXXlN9V7eL,spotify:track:6taN2xoRza7pXXXlN9V7eL,https://api.spotify.com/v1/tracks/6taN2xoRza7pXXXlN9V7eL,https://api.spotify.com/v1/audio-analysis/6taN2xoRza7pXXXlN9V7eL,147609.0,4.0
For My Hand (feat. Ed Sheeran),Burna Boy,3672,afrobeats,0.87,0.479,9.0,-7.779,1.0,0.165,0.161,0.000157,0.209,0.717,104.059,audio_features,0HaRLPnr887lcQM2YQzkff,spotify:track:0HaRLPnr887lcQM2YQzkff,https://api.spotify.com/v1/tracks/0HaRLPnr887lcQM2YQzkff,https://api.spotify.com/v1/audio-analysis/0HaRLPnr887lcQM2YQzkff,159124.0,4.0
For Now,Lauv,189240,pop,0.532,0.227,7.0,-12.184,1.0,0.0416,0.776,7.56e-06,0.086,0.107,83.57,audio_features,4dORWJfLHYnXkB5PeR4s5b,spotify:track:4dORWJfLHYnXkB5PeR4s5b,https://api.spotify.com/v1/tracks/4dORWJfLHYnXkB5PeR4s5b,https://api.spotify.com/v1/audio-analysis/4dORWJfLHYnXkB5PeR4s5b,189240.0,4.0
For Now,Sam Fischer,211812,australian pop,0.731,0.233,1.0,-11.109,1.0,0.0376,0.89,0.0,0.3,0.408,108.008,audio_features,5wV2TAUTKHcKgaEB6XnWDI,spotify:track:5wV2TAUTKHcKgaEB6XnWDI,https://api.spotify.com/v1/tracks/5wV2TAUTKHcKgaEB6XnWDI,https://api.spotify.com/v1/audio-analysis/5wV2TAUTKHcKgaEB6XnWDI,211813.0,4.0
For You (With Rita Ora),Liam Payne,4213994,pop,0.535,0.8,2.0,-4.569,0.0,0.0342,0.0183,0.0,0.421,0.175,113.023,audio_features,5rlMVKnvE6ZSzNCs8ZyHqU,spotify:track:5rlMVKnvE6ZSzNCs8ZyHqU,https://api.spotify.com/v1/tracks/5rlMVKnvE6ZSzNCs8ZyHqU,https://api.spotify.com/v1/audio-analysis/5rlMVKnvE6ZSzNCs8ZyHqU,242828.0,4.0
Ford vs. Ferrari Pt. I - The Rise of Enzo Ferrari,Past Gas by Donut Media,3710,,,,,,,,,,,,,,,,,,,
Foresight,Lund,590769,cloud rap,0.632,0.492,8.0,-12.432,1.0,0.0495,0.366,1.01e-05,0.127,0.154,156.005,audio_features,60Dyn7lG4K52k0vqB9pBQG,spotify:track:60Dyn7lG4K52k0vqB9pBQG,https://api.spotify.com/v1/tracks/60Dyn7lG4K52k0vqB9pBQG,https://api.spotify.com/v1/audio-analysis/60Dyn7lG4K52k0vqB9pBQG,196923.0,4.0
Forest Nap,LoFiPøwder,301714,,0.509,0.214,2.0,-15.357,0.0,0.0297,0.0181,0.832,0.0875,0.0733,139.992,audio_features,5OOCVTRjPxA1Jpg1ykVsab,spotify:track:5OOCVTRjPxA1Jpg1ykVsab,https://api.spotify.com/v1/tracks/5OOCVTRjPxA1Jpg1ykVsab,https://api.spotify.com/v1/audio-analysis/5OOCVTRjPxA1Jpg1ykVsab,150857.0,4.0
Forever,Chris Brown,7560,r&b,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,audio_features,3NZJlJemX3mzjf56MqC5ML,spotify:track:3NZJlJemX3mzjf56MqC5ML,https://api.spotify.com/v1/tracks/3NZJlJemX3mzjf56MqC5ML,https://api.spotify.com/v1/audio-analysis/3NZJlJemX3mzjf56MqC5ML,278573.0,4.0
Forever,Joe Turner,192623,,0.564,0.888,4.0,-5.837,0.0,0.0394,0.0125,0.574,0.428,0.0923,120.99,audio_features,3K8xkM4XtDBUQ84UOxwHMn,spotify:track:3K8xkM4XtDBUQ84UOxwHMn,https://api.spotify.com/v1/tracks/3K8xkM4XtDBUQ84UOxwHMn,https://api.spotify.com/v1/audio-analysis/3K8xkM4XtDBUQ84UOxwHMn,216285.0,4.0
Forever,Labrinth,8354,indie poptimism,0.563,0.459,4.0,-7.781,0.0,0.0292,0.92,0.724,0.11,0.197,79.983,audio_features,6potEImiklXkwD9qFzpu15,spotify:track:6potEImiklXkwD9qFzpu15,https://api.spotify.com/v1/tracks/6potEImiklXkwD9qFzpu15,https://api.spotify.com/v1/audio-analysis/6potEImiklXkwD9qFzpu15,202536.0,4.0
Forever,Lewis Capaldi,2589218,pop,0.646,0.355,1.0,-7.119,1.0,0.0263,0.873,0.0,0.115,0.364,84.988,audio_features,12OLyHDxt6dqlAybSPFBK3,spotify:track:12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/tracks/12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/audio-analysis/12OLyHDxt6dqlAybSPFBK3,210863.0,4.0
Forever,ilyTOMMY,65913,aesthetic rap,0.613,0.339,5.0,-14.908,0.0,0.135,0.678,0.0,0.166,0.292,106.582,audio_features,7uHRKSQ9WIlBBuBY7BHcbq,spotify:track:7uHRKSQ9WIlBBuBY7BHcbq,https://api.spotify.com/v1/tracks/7uHRKSQ9WIlBBuBY7BHcbq,https://api.spotify.com/v1/audio-analysis/7uHRKSQ9WIlBBuBY7BHcbq,108696.0,5.0
Forever & Always,Zeph,2497040,gen z singer-songwriter,0.497,0.103,8.0,-23.581,0.0,0.0443,0.989,0.945,0.111,0.347,154.881,audio_features,3aI4n3KHtrQ2MDeGmXhgWt,spotify:track:3aI4n3KHtrQ2MDeGmXhgWt,https://api.spotify.com/v1/tracks/3aI4n3KHtrQ2MDeGmXhgWt,https://api.spotify.com/v1/audio-analysis/3aI4n3KHtrQ2MDeGmXhgWt,249706.0,4.0
Forever Dumb,Surf Curse,258089,dreamo,0.303,0.736,1.0,-12.691,0.0,0.0736,0.0226,0.0352,0.107,0.453,170.826,audio_features,4mW7IWCnnA1OtjqrsaZkzX,spotify:track:4mW7IWCnnA1OtjqrsaZkzX,https://api.spotify.com/v1/tracks/4mW7IWCnnA1OtjqrsaZkzX,https://api.spotify.com/v1/audio-analysis/4mW7IWCnnA1OtjqrsaZkzX,258320.0,4.0
Forever With You,Keenan Te,3715431,gen z singer-songwriter,0.515,0.249,11.0,-8.59,1.0,0.0461,0.699,0.0,0.0947,0.297,140.243,audio_features,4fTHlSAySrSeveDQpxBSfp,spotify:track:4fTHlSAySrSeveDQpxBSfp,https://api.spotify.com/v1/tracks/4fTHlSAySrSeveDQpxBSfp,https://api.spotify.com/v1/audio-analysis/4fTHlSAySrSeveDQpxBSfp,204800.0,3.0
Forever Young,Boy In Space,1285176,alt z,0.556,0.221,7.0,-10.481,1.0,0.0314,0.573,0.0,0.0975,0.384,122.063,audio_features,6o4KLywJfGXPuuwZDEoYSt,spotify:track:6o4KLywJfGXPuuwZDEoYSt,https://api.spotify.com/v1/tracks/6o4KLywJfGXPuuwZDEoYSt,https://api.spotify.com/v1/audio-analysis/6o4KLywJfGXPuuwZDEoYSt,211681.0,4.0
Forget,Wilder Gray,854622,,0.706,0.315,0.0,-14.773,0.0,0.269,0.493,3.02e-05,0.126,0.358,129.857,audio_features,5NUg1p8NkWMQBx7vRpqXQ6,spotify:track:5NUg1p8NkWMQBx7vRpqXQ6,https://api.spotify.com/v1/tracks/5NUg1p8NkWMQBx7vRpqXQ6,https://api.spotify.com/v1/audio-analysis/5NUg1p8NkWMQBx7vRpqXQ6,180923.0,4.0
Forget About You,Devin Kennedy,151712,indie r&b,0.503,0.264,10.0,-9.762,0.0,0.0632,0.807,0.0,0.24,0.44,45.861,audio_features,16BMKSNU69eW0y1Q0vWvwa,spotify:track:16BMKSNU69eW0y1Q0vWvwa,https://api.spotify.com/v1/tracks/16BMKSNU69eW0y1Q0vWvwa,https://api.spotify.com/v1/audio-analysis/16BMKSNU69eW0y1Q0vWvwa,100739.0,4.0
Forgive Me (feat. Izzy Bizu),ODESZA,208017,,,,,,,,,,,,,,,,,,,
Forgot 2 Die,Foreign Forest,44541,emo rap,0.492,0.445,8.0,-11.807,1.0,0.0369,0.0108,0.000379,0.109,0.0339,129.062,audio_features,1Eo4NcIx1F17Ru2TlGizty,spotify:track:1Eo4NcIx1F17Ru2TlGizty,https://api.spotify.com/v1/tracks/1Eo4NcIx1F17Ru2TlGizty,https://api.spotify.com/v1/audio-analysis/1Eo4NcIx1F17Ru2TlGizty,282615.0,4.0
